country_code,country_name,indicator_code,indicator_name,year,value
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,9.56912775275673
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,8.72436040117116
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,7.96907960398037
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,7.73754873370445
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,8.90213335235847
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,9.88732966644866
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,8.89566055291347
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,8.8585217562526
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,8.39790781352825
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,9.36516719804562
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,4.84439636539416
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,6.72327958982541
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,1.9042059394074
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
BGD,Bangladesh,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,2.81875346844338
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,3.11444658852587
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,3.8727769630135
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,3.89949874723607
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,3.92063262802426
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,3.66101354771918
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,4.7488988110068
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,3.99835180405115
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,3.85059424062381
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,4.52530200889505
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,5.37615761868223
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,6.03201397638731
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,6.86702975926534
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
BRN,Brunei Darussalam,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,1.95628264361572
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,2.14649051618116
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,2.64057088343298
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,2.64268448647727
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,2.33935750447439
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,2.20579865068329
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,2.44404843529866
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,2.77489855191291
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,2.31686319973563
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,1.97494771279186
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,1.60618085839081
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,1.67598753441661
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,2.00668094304848
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,2.31233314887669
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,2.89219586768057
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,2.87020628006279
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,3.69085921286511
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,5.15545411942603
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,6.25246820199786
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
IDN,Indonesia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,1.72349942158171
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,4.81188453965167
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,6.54245582956179
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,7.93883072465331
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,9.23442899080834
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,9.46095691207992
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,9.97528206363178
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,9.18565591814957
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,5.88352227400692
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,4.34584976316209
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,4.02772863501631
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,3.37395391664123
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,2.67019501469286
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,2.44971206075607
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,4.40178559448821
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
IND,India,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,5.13467297353738
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,2.71411100292446
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,1.74496152207977
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,1.81862542623632
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,1.55383992990017
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,1.9896209372896
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,2.07247749965176
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,2.13063064162181
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,1.59273995602263
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,1.62133907710753
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,2.30267771735677
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,2.22469008934459
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,2.29438855572052
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,3.14187854787213
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
KHM,Cambodia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
LAO,Lao PDR,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,11.9682691812072
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,4.46720885923597
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,4.92827495911882
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,4.69918303381587
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,3.42041976161883
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,2.49843260637911
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,2.63381101624579
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,3.24077029740187
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,4.23421449884782
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,5.57505794057583
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,3.62758332957379
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,3.81576806644899
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
LKA,Sri Lanka,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
MMR,Myanmar,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,1.65315580082196
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,1.71862466561032
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,1.67512094984983
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,1.56712671073387
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,1.51612089778374
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,1.46819096481044
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,1.54918722685231
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,1.61426825593084
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,1.60682828804839
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,1.64578545979143
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,1.84914657141208
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,2.01584311320696
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,2.6813903080324
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,3.35402670735158
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,3.62656549307932
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,4.8081809717361
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,6.49881057815871
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,8.49559864909982
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,9.3902395222525
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
MYS,Malaysia,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,3.18581223118339
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,3.13384020777967
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,3.95540769439997
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,3.5324621315646
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,1.97428417462379
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,1.67363606149179
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,1.5793111524775
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,1.71584803855675
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,1.8854782076355
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,2.02468665436274
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,2.44086452225224
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,2.20068041783046
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,2.52887904557003
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,3.34951747323682
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2009,3.46095790428879
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2008,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2007,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2006,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2005,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2004,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2003,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2002,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2001,
PHL,Philippines,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2000,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2024,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2023,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2022,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2021,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2020,
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2019,1.30642223339991
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2018,1.30951785160199
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2017,1.40020092664899
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2016,1.22253307180161
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2015,0.92406290512104
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2014,0.756532862271537
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2013,0.866941606339939
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2012,1.04262808908742
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2011,1.06045560853893
SGP,Singapore,FB.AST.NPER.ZS,Bank_NPL_to_total_gross_loans_pct,2010,1.40635425755787
