country_code,country_name,indicator_code,indicator_name,year,value
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1995,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1994,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1993,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1992,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1991,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1990,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1989,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1988,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1987,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1986,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1985,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1984,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1983,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1982,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1981,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1980,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1979,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1978,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1977,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1976,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1975,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1974,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1973,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1972,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1971,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1970,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1969,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1968,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1967,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1966,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1965,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1964,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1963,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1962,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1961,
BRN,Brunei Darussalam,GFDD.SI.01,Bank_Z_score,1960,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2021,5.274584
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2020,4.944037
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2019,5.495973
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2018,5.272263
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2017,5.249229
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2016,5.101857
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2015,4.737085
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2014,4.607392
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2013,4.511139
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2012,4.466622
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2011,4.370431
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2010,4.097018
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2009,3.767753
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2008,3.418616
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2007,3.717174
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2006,3.777734
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2005,3.466815
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2004,3.944155
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2003,3.401655
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2002,2.803483
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2001,2.22692
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,2000,2.127169
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1999,
IDN,Indonesia,GFDD.SI.01,Bank_Z_score,1998,
