country_code,year,GFDD.SI.01,GFDD.SI.02,GFDD.SI.04,GFDD.SI.06,GFDD.EI.01,GFDD.EI.05,GFDD.EI.06,GFDD.DI.01,GFDD.DI.05,GFDD.DI.12,FB.AST.NPER.ZS,FD.AST.PRVT.GD.ZS,FM.LBL.BMNY.GD.ZS,NY.GDP.MKTP.KD.ZG,FP.CPI.TOTL.ZG,NY.GDP.PCAP.CD,SP.POP.TOTL,GC.DOD.TOTL.GD.ZS,BX.KLT.DINV.WD.GD.ZS,FS.AST.PRVT.GD.ZS
KHM,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KHM,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,2021,19.47947,NA,NA,22.7287,0.7736008,0.2382155,2.857006,NA,NA,NA,NA,NA,NA,2.52835100486102,3.75562036658877,2526.05105018529,7453194,NA,5.69344695957329,NA
LAO,2020,9.840033,NA,NA,37.9579,2.620601,0.5990133,8.247355,NA,NA,NA,NA,NA,NA,0.503031829018681,5.10407262959919,2583.77730696131,7346533,NA,5.09807193491087,NA
LAO,2019,10.80275,NA,NA,49.87307,2.716253,0.904339,11.39592,NA,NA,NA,NA,NA,NA,5.4577350924848,3.32255881256925,2589.32081035237,7237636,NA,4.03149139231071,NA
LAO,2018,12.10984,NA,NA,47.48958,2.89525,0.9708018,11.65385,NA,NA,NA,NA,NA,NA,6.24796000755872,2.04039266890201,2545.1075420815,7128045,NA,7.4856486219066,NA
LAO,2017,11.69519,NA,NA,37.94678,3.08753,0.8828325,11.83225,NA,NA,NA,NA,NA,NA,6.8925308726989,0.825478607568026,2432.43059478511,7018147,NA,9.87799160512334,NA
LAO,2016,9.661771,NA,NA,34.4409,2.574051,0.838729,11.56665,NA,NA,NA,NA,NA,NA,7.02283625501138,1.59691227583204,2303.22156035363,6908802,NA,5.87774436155716,NA
LAO,2015,11.45338,NA,NA,40.55706,2.930259,0.94914,11.22917,NA,NA,NA,NA,NA,NA,7.27006584373785,1.27735427102992,2121.01339097363,6801645,NA,7.47075777292731,NA
LAO,2014,12.22057,NA,NA,44.71594,2.987808,0.5696288,5.945004,NA,NA,NA,NA,NA,NA,7.61196343979319,4.12924306873771,1981.03910900473,6703172,NA,6.53385086120159,NA
LAO,2013,15.68997,NA,NA,28.88763,5.449483,1.765575,18.32768,NA,NA,NA,NA,NA,NA,8.02630022699017,6.37142717782947,1812.51774424651,6611385,NA,5.68624628337024,NA
LAO,2012,11.36226,NA,NA,22.88286,5.097583,0.9831176,13.86942,NA,NA,NA,NA,NA,NA,8.02609843461283,4.2551267783209,1563.5650771337,6518978,NA,6.06067602678934,NA
LAO,2011,8.428925,NA,NA,29.99519,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03865268023725,7.5689885610998,1361.54704394913,6426590,NA,3.43702755895922,NA
LAO,2010,NA,NA,71.10194,NA,NA,NA,NA,20.91926,36.1878,20.91926,NA,20.9192615607493,36.1878338307889,8.52690551739717,5.98254521550082,1125.91610151261,6334194,NA,3.90935018167503,20.9192615607493
LAO,2009,NA,NA,70.83099,20.37014,4.650181,0.3857638,NA,17.24182,30.82413,17.24182,NA,17.2418186461681,30.8241747256511,7.50177491225853,0.141187674980385,935.03237283283,6241642,NA,5.45905949594973,17.2418186461681
LAO,2008,17.32906,NA,48.75454,31.03701,NA,NA,NA,9.566283,24.29268,9.566283,NA,9.56628324453861,24.2925765896944,7.82490276337012,7.62880887577516,885.747376088762,6148969,NA,4.18200303606929,9.56628324453861
LAO,2007,NA,NA,33.43569,NA,NA,NA,NA,6.54326,24.10189,6.54326,NA,6.54326011608132,24.1018900504253,7.59682880054878,4.66197269469701,697.323013673925,6056236,NA,7.66062749777557,6.54326011608132
LAO,2006,NA,NA,34.22292,NA,NA,NA,NA,5.673201,20.08524,5.673201,NA,5.67320106404396,20.0852445867198,8.6192662083280691,6.54559439052787,579.391947440719,5963200,NA,5.42138961728604,5.87385055148659
LAO,2005,NA,NA,43.74188,NA,NA,NA,NA,6.92072,19.07634,6.92072,NA,6.92072001979642,19.0763401255551,7.10756836811267,7.16541759946639,466.061506997741,5869523,NA,1.01332132437858,7.3547831441171
LAO,2004,NA,NA,34.06947,NA,NA,NA,NA,6.100177,20.57884,6.100177,NA,6.1001776094107,20.5788426752205,6.35769548008234,10.4622667314208,409.296298284117,5781626,NA,0.714895049062071,6.71332919412939
LAO,2003,NA,NA,34.35982,NA,NA,NA,NA,6.198913,19.91759,6.198913,NA,6.19891279825337,19.9175839494556,6.06700230344272,15.4893529233525,355.097216151461,5697945,NA,0.962969691363706,6.91911765450705
LAO,2002,NA,NA,40.27269,NA,NA,NA,NA,7.51737,19.96043,7.51737,NA,7.51736968681329,19.9604313602254,5.91874368370564,10.6313446323333,313.350817148131,5610889,NA,0.253176893420544,8.51205452492641
LAO,2001,NA,NA,55.28463,NA,NA,NA,NA,8.626336,16.33564,8.626336,NA,8.62633583410819,16.3356430472939,5.75141287983195,7.81180794783471,320.316005439568,5521482,NA,1.35157901983042,9.5868626526895
LAO,2000,NA,NA,49.22921,NA,NA,NA,NA,7.881509,16.53862,7.881509,NA,7.88153839367758,16.5386455524761,5.79878232861959,25.0846414281315,318.749852236965,5431212,NA,1.95760389973722,8.93172925786583
LAO,1999,NA,NA,49.68191,NA,NA,NA,NA,7.054532,14.95246,7.054532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1998,NA,NA,57.39779,NA,NA,NA,NA,10.91239,20.50781,10.91239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1997,NA,NA,70.13357,NA,NA,NA,NA,11.23714,18.44448,11.23714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1996,NA,NA,70.20787,NA,NA,NA,NA,8.216371,14.19311,8.216371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1995,NA,NA,78.28851,NA,NA,NA,NA,8.347262,13.61891,8.347262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1994,NA,NA,72.22057,NA,NA,NA,NA,8.306734,14.98763,8.306734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1993,NA,NA,67.92617,NA,NA,NA,NA,6.614195,13.23323,6.614195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1992,NA,NA,68.46297,NA,NA,NA,NA,4.52427,9.467806,4.52427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1991,NA,NA,66.00531,NA,NA,NA,NA,2.894431,7.10931,2.894431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1990,NA,NA,16.65536,NA,NA,NA,NA,0.6815214,7.237839,0.6815214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1989,NA,NA,6.253363,NA,NA,NA,NA,0.3350949,9.876051,0.3350949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAO,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,2021,35.08618,NA,NA,14.80882,3.588223,1.071899,12.97596,NA,NA,NA,4.46720885923597,NA,NA,4.2074764951157,7.01478071238195,3996.96240014909,22156000,NA,0.66882570941316,NA
LKA,2020,34.32776,4.928275,NA,17.94159,3.42067,0.8012776,9.299995,NA,NA,NA,4.92827495911882,NA,NA,-4.62451503749502,6.15394508391738,3847.60137695639,21919000,NA,0.514700552667608,NA
LKA,2019,37.86711,4.699183,83.19814,17.47165,4.129975,1.050628,12.07015,49.67508,63.01865,49.67508,4.69918303381587,46.8715607897663,59.4620662097669,-0.220483886831275,3.52839358231811,4081.94772722003,21803000,NA,0.835367459152173,47.0084929450456
LKA,2018,35.95676,3.4204198,86.68635,17.03639,3.96844,1.114216,12.94384,50.01736,61.12323,50.01736,3.42041976161883,46.5604427198647,56.8919560259486,2.31008425545845,2.135037737132,4358.56095906047,21670000,NA,1.70888696252001,46.6984073263911
LKA,2017,38.6281,2.4984326,85.40453,12.27862,4.198004,1.433781,16.89397,47.23164,58.81926,47.23164,2.49843260637911,43.754386839533,54.4889133714938,6.46068127065753,7.70413767850602,4398.88828068715,21453000,NA,1.45462805347273,43.8827525641269
LKA,2016,36.23138,2.633811,87.30153,12.06703,4.066308,1.455143,17.92312,45.21861,55.66259,45.21861,2.63381101624579,42.335776046241,52.1138656119301,5.05362488994436,3.9588884659307,4149.19190775593,21209000,NA,1.01937184461335,42.4756652876969
LKA,2015,35.51081,3.2407703,82.52576,13.51949,4.103178,1.358365,16.39583,31.48494,41.69927,31.48494,3.24077029740187,39.2689857236735,49.685390040446,4.20595547449241,3.76836783062096,4057.7158346231,20970000,73.5126591624451,0.798746315198801,39.381850442699
LKA,2014,36.22636,4.2342145,77.71974,18.67752,4.196548,1.425194,17.48472,26.60184,37.41034,26.60184,4.23421449884782,34.3783681786834,45.5725928058879,6.3779788972687,3.1790022823606,3972.04375736464,20778000,68.5910423357715,1.08277813761066,34.4936288808734
LKA,2013,36.00288,5.5750579,80.31147,16.37393,4.858893,1.419974,17.7773,26.40092,35.63609,26.40092,5.57505794057583,33.4330897427027,43.1505837837428,4.05174633027869,6.90845034828452,3739.43181100202,20585000,68.3536165599981,1.21148000445532,33.5393607635157
LKA,2012,36.1428,3.6275833,87.99238,14.05205,4.947972,1.741745,22.28792,26.97991,33.55022,26.97991,3.62758332957379,33.9249288231361,41.0453555049277,8.63218137662685,7.54291373239437,3327.77613691283,21169458,66.747235367113,1.3359173422599,34.0180437824337
LKA,2011,35.03069,3.8157681,89.15164,14.70153,NA,NA,NA,27.77212,34.54082,27.77212,3.81576806644899,33.6462687325669,41.8727394923498,8.6694830119314,6.7167684358854,3224.95745150496,21009048,68.5257394056158,1.41088360121529,33.738796952333
LKA,2010,NA,NA,79.53033,NA,NA,NA,NA,23.24847,32.65665,23.24847,NA,24.615420917169,31.5461108559005,8.01596737055139,6.2176488930462,2808.36244503709,20879089,69.2530251841806,0.814446069624814,24.6842616568751
LKA,2009,NA,NA,73.57159,NA,NA,NA,NA,24.71474,37.40208,24.71474,NA,25.7087343538737,37.353420524259,3.53891205317842,3.46496322106074,2026.65939950702,20756435,86.063491912486,0.960390452698523,25.7400301594433
LKA,2008,NA,NA,92.53619,NA,NA,NA,NA,28.69511,34.55271,28.69511,NA,29.5317442460969,34.5243803776736,5.95008814473897,22.5644955300126,1973.58476901287,20629378,NA,1.84752962305149,29.5420065164895
LKA,2007,NA,NA,94.68611,NA,NA,NA,NA,33.25381,39.27221,33.25381,NA,34.2254609095847,39.2326973771293,6.79682611892866,15.8421114924843,1578.63451125392,20492545,84.9944169483341,1.8639738781084,34.2395036816845
LKA,2006,NA,NA,93.34291,NA,NA,NA,NA,33.97185,41.03543,33.97185,NA,34.6372968140213,40.9892214399826,7.66829190107919,10.0201836057035,1388.89739119932,20352411,88.6994841221229,1.6970072277349,34.6704920581445
LKA,2005,NA,NA,88.84569,NA,NA,NA,NA,32.89705,41.7159,32.89705,NA,33.046945292462,41.6778034206558,6.24174804376447,11.6396860971118,1207.21994764165,20216524,90.6049131149854,1.11612854301768,33.0761025922139
LKA,2004,NA,NA,84.3464,NA,NA,NA,NA,30.61744,41.10925,30.61744,NA,32.3502440405559,41.0665812943213,5.44506127885352,7.57592582995856,1028.62068132555,20087605,102.328536698869,1.12667735136244,32.3863508511647
LKA,2003,NA,NA,83.367679999999993,NA,NA,NA,NA,28.92117,39.44431,28.92117,NA,30.7058586488213,39.3880680483827,5.9402690780223,6.31463787051174,946.382255128072,19951521,102.270712023476,1.21132740876657,30.7454902363169
LKA,2002,NA,NA,82.61411,NA,NA,NA,NA,28.57692,39.35153,28.57692,NA,31.0035232394122,39.3504395072967,3.96467568513113,9.55103167007251,834.936014905338,19805752,105.524990754701,1.1882779089504,31.0344654381181
LKA,2001,NA,NA,81.72504,NA,NA,NA,NA,28.08132,39.01796,28.08132,NA,30.7065947230279,39.0173000103738,-1.54540813366026,14.15845579912,803.544026627385,19600362,103.219274149885,1.09074720867871,30.7326783184288
LKA,2000,NA,NA,86.14383,NA,NA,NA,NA,28.81875,38.43887,28.81875,NA,28.8187202020298,38.4388964692487,6.00003315828934,6.17627591012045,860.199884304769,19293054,96.9040326453759,1.04207418020439,28.8345435404203
LKA,1999,NA,NA,87.4401,NA,NA,NA,NA,29.23913,38.72815,29.23913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1998,NA,NA,89.57671,NA,NA,NA,NA,28.68104,37.1067,28.68104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1997,NA,NA,90.77336,NA,NA,NA,NA,29.35721,37.47933,29.35721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1996,NA,NA,93.09764,NA,NA,NA,NA,29.8117,37.57915,29.8117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1995,NA,NA,95.20641,NA,NA,NA,NA,30.96611,38.85188,30.96611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1994,NA,NA,41.06549,NA,NA,NA,NA,10.8233,32.98347,10.8233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1993,NA,NA,38.33701,NA,NA,NA,NA,9.818923,31.95,9.818923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1992,NA,NA,37.53872,NA,NA,NA,NA,9.045789,30.43667,9.045789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1991,NA,NA,38.46987,NA,NA,NA,NA,8.798533,29.76299,8.798533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1990,NA,NA,92.82669,NA,NA,NA,NA,19.59439,28.25875,19.59439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1989,NA,NA,91.57618,NA,NA,NA,NA,20.15995,30.11581,20.15995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1988,NA,NA,94.78446,NA,NA,NA,NA,21.76821,31.53954,21.76821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1987,NA,NA,86.31541,NA,NA,NA,NA,20.15662,30.98413,20.15662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1986,NA,NA,87.52964,NA,NA,NA,NA,19.72414,29.41975,19.72414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1985,NA,NA,82.88615,NA,NA,NA,NA,20.19554,31.19661,20.19554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1984,NA,NA,83.12586,NA,NA,NA,NA,19.28889,29.21175,19.28889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1983,NA,NA,82.80935,NA,NA,NA,NA,21.0129,31.83493,21.0129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1982,NA,NA,76.16056,NA,NA,NA,NA,19.5277,32.25932,19.5277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1981,NA,NA,75.54392,NA,NA,NA,NA,18.11152,30.0407,18.11152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1980,NA,NA,67.6735,NA,NA,NA,NA,17.05097,32.02113,17.05097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1979,NA,NA,94.63549,NA,NA,NA,NA,22.62584,31.59352,22.62584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1978,NA,NA,104.5621,NA,NA,NA,NA,20.3115,27.17215,20.3115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1977,NA,NA,98.02361,NA,NA,NA,NA,15.69368,24.23627,15.69368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1976,NA,NA,94.32664,NA,NA,NA,NA,12.97487,20.92276,12.97487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1975,NA,NA,108.8241,NA,NA,NA,NA,12.65417,17.94634,12.65417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1974,NA,NA,107.724,NA,NA,NA,NA,13.41214,19.38581,13.41214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1973,NA,NA,80.55503,NA,NA,NA,NA,11.59259,22.36416,11.59259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1972,NA,NA,78.50283,NA,NA,NA,NA,13.88667,26.24779,13.88667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1971,NA,NA,76.82776,NA,NA,NA,NA,12.35587,24.63132,12.35587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1970,NA,NA,75.53855,NA,NA,NA,NA,11.70228,22.89154,11.70228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1969,NA,NA,84.29588,NA,NA,NA,NA,12.35571,24.67892,12.35571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1968,NA,NA,76.17311,NA,NA,NA,NA,11.29875,25.58033,11.29875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1967,NA,NA,64.03233,NA,NA,NA,NA,10.34635,27.85438,10.34635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1966,NA,NA,62.02907,NA,NA,NA,NA,9.775699,27.16325,9.775699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1965,NA,NA,55.37314,NA,NA,NA,NA,9.178625,28.59105,9.178625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1964,NA,NA,57.80347,NA,NA,NA,NA,9.367381,28.61543,9.367381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1963,NA,NA,56.875,NA,NA,NA,NA,8.629098,29.56651,8.629098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1962,NA,NA,49.70414,NA,NA,NA,NA,7.23099,24.80631,7.23099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1961,NA,NA,54.25188,NA,NA,NA,NA,7.330909,23.59273,7.330909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LKA,1960,NA,NA,51.20671,NA,NA,NA,NA,7.271644,23.15601,7.271644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,2021,7.594283,NA,NA,NA,1.086397,0.1804313,3.935557,NA,NA,NA,NA,NA,NA,-12.0163724829177,NA,1242.7213439951,53387102,NA,3.11492561747141,NA
MMR,2020,7.592739,NA,53.33974,NA,1.75665,1.865311,39.31399,27.17209,64.88211,27.17209,NA,28.982348093991,69.2046429443978,-9.04834717984643,NA,1490.21683599469,53016522,NA,2.41393222802876,28.9828999467009
MMR,2019,7.482056,NA,59.54754,NA,2.761236,0.6137473,11.63812,28.50417,60.03848,28.50417,NA,26.6379014764853,56.1076061197146,6.57911006765414,8.82506696804558,1425.98954241668,52640713,NA,2.31211211146102,26.6379014764853
MMR,2018,6.971704,NA,61.23283,NA,1.362597,0.4366949,9.388743,28.3151,58.94449,28.3151,NA,26.2093085820638,54.560698804450404,6.26886221471075,6.87232865662935,1298.21310327675,52272247,NA,2.60563229837277,26.2093085820638
MMR,2017,5.645101,NA,58.74503,NA,2.029544,0.3543764,8.404541,26.52926,57.72479,26.52926,NA,24.50054608091,53.3103676262255,6.13610824360305,4.5725365531752,1272.82241815234,51894938,NA,7.27335555300642,24.50054608091
MMR,2016,6.535042,NA,58.45456,NA,3.282924,0.9588649,21.43069,23.62974,53.36195,23.62974,NA,22.0063669806599,49.6960440247963,5.86247291518572,6.92882525816076,1229.19713491328,51495696,NA,5.17880132620963,22.0063669806599
MMR,2015,6.443028,NA,54.14565,NA,1.462729,0.4189601,8.177996,19.093,48.87698,19.093,NA,18.1305513861133,46.4130886736128,6.99284029026121,9.45417189526018,1166.73305547935,51089056,NA,6.85124098701507,18.1305513861133
MMR,2014,2.775956,NA,55.8577,88.67466,1.60823,0.5855691,29.44286,16.47682,41.86518,16.47682,NA,15.5752436663979,39.5743142064512,8.16990745558277,4.953299184844,1293.00042319714,50681634,NA,3.31904421353417,15.5752436663979
MMR,2013,3.098038,NA,51.77738,63.12135,0.0687836,0.0150013,0.4101472,13.48055,38.61351,13.48055,NA,12.8385297285065,36.7745637917475,8.42600102501767,5.64303883425501,1199.09561597055,50262658,NA,3.74085607932619,12.8385297285065
MMR,2012,5.423186,NA,45.99569,57.59303,4.0728,0.671774,20.55273,9.669808,32.8904,9.669808,NA,9.31026614508286,31.667352962177,7.33267044704149,1.46758322674679,1202.6658960055,49837446,NA,2.22540068514517,9.31026614508286
MMR,2011,0.5361353,NA,43.9245,70.03388,NA,-2.247438,-116.1993,7.285863,28.55667,7.285863,NA,6.74676206403601,26.4435555327651,5.59148237823661,5.0214601462073,1213.62898703376,49419820,NA,4.20127651183029,6.74676206403601
MMR,2010,0.5014642,NA,37.19898,90.6,NA,1.849e-4,0.0410149,5.108644,25.2617,5.108644,NA,4.76695378512293,23.572070336972,9.6344394520444,7.71838195873614,1010.53417343401,49024382,NA,1.81897202342465,4.76695378512293
MMR,2009,0.6489004,NA,39.08292,70.14652,NA,0,0,3.558285,19.89412,3.558285,NA,3.4721769114853,19.4128736931799,10.5500090961932,1.47234311385647,758.442935789255,48660459,NA,2.92355415980151,3.4721769114853
MMR,2008,1.020795,NA,43.15889,79.04108,NA,0.1190131,15.70034,3.136401,17.31378,3.136401,NA,3.12110290159629,17.229314061422,10.2553053929808,26.7995371934022,658.442487229705,48390793,NA,2.71127181000311,3.12110290159629
MMR,2007,1.047813,NA,47.35506,67.2643,NA,0,0,3.471958,19.05023,3.471958,NA,3.42373646489974,18.7856651892155,11.9914352402146,35.0245970717698,419.375780725042,48125043,NA,3.5175166973129,3.42373646489974
